2026-05-29 12:55:02 | INFO | __main__ | Final trace: StateSnapshot(values={'messages': [HumanMessage(content='как назывались мишки из Звездных войн?', additional_kwargs={}, response_metadata={}, id='0c33da34-6645-4661-baa6-9e691b6516c7'), AIMessage(content='По этой теме я не поддерживаю диалог.', additional_kwargs={'functions_state_id': '019e7328-8c61-7b7f-b207-924de65780a8'}, response_metadata={'token_usage': {'prompt_tokens': 182, 'completion_tokens': 14, 'total_tokens': 196, 'precached_prompt_tokens': 2}, 'model_name': 'GigaChat-2-Max:2.0.28.2', 'x_headers': {'x-request-id': 'b01371e0-083d-4706-8f4a-0b86ebc47b79', 'x-session-id': 'edca0a0b-296f-42f3-a6ad-85d790e624d5', 'x-client-id': None}, 'finish_reason': 'stop'}, name='SupportDialogAgent', id='b01371e0-083d-4706-8f4a-0b86ebc47b79', tool_calls=[], invalid_tool_calls=[], usage_metadata={'input_tokens': 182, 'output_tokens': 14, 'total_tokens': 196, 'input_token_details': {'cache_read': 2}}), AIMessage(content=' 保存', additional_kwargs={}, response_metadata={'token_usage': {'prompt_tokens': 266, 'completion_tokens': 2, 'total_tokens': 268, 'precached_prompt_tokens': 2}, 'model_name': 'GigaChat-2-Max:2.0.28.2', 'x_headers': {'x-request-id': '751f469d-abe6-4521-a953-f5c64f014e99', 'x-session-id': 'a89af53f-8e47-4f71-9cd4-b2ba343209e4', 'x-client-id': None}, 'finish_reason': 'stop'}, name='SupportDialogAgent', id='751f469d-abe6-4521-a953-f5c64f014e99', tool_calls=[], invalid_tool_calls=[], usage_metadata={'input_tokens': 266, 'output_tokens': 2, 'total_tokens': 268, 'input_token_details': {'cache_read': 2}})], 'ticket_id': 'TICKET-LOCAL-001', 'user_text': 'как назывались мишки из Звездных войн?', 'category': 'other', 'is_complaint': False, 'urgency': 'low', 'final_response': 'По этой теме я не поддерживаю диалог.', 'completeness': 0.0, 'politeness': 1.0, 'relevance': 0.0, 'quality_score': 0.0, 'evaluation_notes': 'Ответ пустой, отсутствует какая-либо информация.', 'quality_threshold': 0.75, 'model_retry_count': 1, 'max_model_retries': 1, 'escalated': False, 'escalation_reason': None, 'errors': [], 'events': [{'timestamp': '2026-05-29T09:54:51.437727+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-LOCAL-001'}}, {'timestamp': '2026-05-29T09:54:54.583316+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'other'}}, {'timestamp': '2026-05-29T09:54:54.046957+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': False}}, {'timestamp': '2026-05-29T09:54:54.221656+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'low'}}, {'timestamp': '2026-05-29T09:54:54.585296+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': False, 'category': 'other', 'urgency': 'low'}}, {'timestamp': '2026-05-29T09:54:51.437727+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-LOCAL-001'}}, {'timestamp': '2026-05-29T09:54:54.583316+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'other'}}, {'timestamp': '2026-05-29T09:54:54.046957+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': False}}, {'timestamp': '2026-05-29T09:54:54.221656+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'low'}}, {'timestamp': '2026-05-29T09:54:54.585296+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': False, 'category': 'other', 'urgency': 'low'}}, {'timestamp': '2026-05-29T09:54:59.366951+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'DialogAgent', 'event': 'quality_retry_requested', 'payload': {'quality_score': 0.0, 'threshold': 0.75, 'retry_count': 1, 'notes': 'Ответ не содержит полезной информации, никак не помогает пользователю.'}}, {'timestamp': '2026-05-29T09:55:02.355690+00:00', 'ticket_id': 'TICKET-LOCAL-001', 'node': 'DialogAgent', 'event': 'quality_ok', 'payload': {'quality_score': 0.0, 'threshold': 0.75, 'retry_count': 1}}]}, next=(), config={'configurable': {'thread_id': 'TICKET-LOCAL-001', 'checkpoint_ns': '', 'checkpoint_id': '1f15b447-62a8-6cf4-8005-ad18ed6cde3e'}}, metadata={'source': 'loop', 'step': 5, 'parents': {}}, created_at='2026-05-29T09:55:02.359971+00:00', parent_config={'configurable': {'thread_id': 'TICKET-LOCAL-001', 'checkpoint_ns': '', 'checkpoint_id': '1f15b447-62a4-64e2-8004-fd17daa2e81d'}}, tasks=(), interrupts=())
2026-05-29 13:15:32 | INFO | support_agent.graph | ReceiveRequest node started for ticket=TICKET-C018
2026-05-29 13:15:32 | INFO | support_agent.graph | ClassifyCategory node started for ticket=TICKET-C018
2026-05-29 13:15:32 | INFO | support_agent.graph | ClassifyUrgency node started for ticket=TICKET-C018
2026-05-29 13:15:32 | INFO | support_agent.graph | ClassifyComplaint node started for ticket=TICKET-C018
2026-05-29 13:15:33 | INFO | support_agent.graph | ClassifyComplaint node completed for ticket=TICKET-C018 with is_complaint=False
2026-05-29 13:15:33 | INFO | support_agent.graph | ClassifyCategory node completed for ticket=TICKET-C018 with category=other
2026-05-29 13:15:33 | INFO | support_agent.graph | ClassifyUrgency node completed for ticket=TICKET-C018 with urgency=medium
2026-05-29 13:15:33 | INFO | support_agent.graph | GatherClassifications node started for ticket=TICKET-C018 (is_complaint=False, category=other, urgency=medium)
2026-05-29 13:15:33 | INFO | support_agent.graph | DialogAgent node started for ticket=TICKET-C018, category=other, urgency=medium
2026-05-29 13:15:33 | INFO | support_agent.graph | Applying priority policy for ticket: TICKET-C018 with urgency: medium
2026-05-29 13:15:33 | INFO | support_agent.graph | Injecting dynamic system prompt for category: other with priority_instruction: Пользователю необходимо решить вопрос максимально срочно! for ticket: TICKET-C018
2026-05-29 13:15:37 | INFO | support_agent.graph | Evaluated answer quality: score=0.0, completeness=0.0, politeness=0.5, relevance=0.0, notes=Ответ не содержит полезной информации и не решает проблему пользователя. for ticket: TICKET-C018
2026-05-29 13:15:37 | INFO | support_agent.graph | Injecting dynamic system prompt for category: other with priority_instruction: Пользователю необходимо решить вопрос максимально срочно! for ticket: TICKET-C018
2026-05-29 13:15:42 | INFO | support_agent.graph | Evaluated answer quality: score=0.0, completeness=0.0, politeness=0.5, relevance=0.0, notes=Ответ совершенно неполный и нерелевантный. Нет никакой полезной информации. for ticket: TICKET-C018
2026-05-29 13:15:42 | INFO | support_agent.graph | FinalizeResponse node started for ticket=TICKET-C018
2026-05-29 13:15:42 | INFO | support_agent.graph | FinalizeResponse node completed for ticket=TICKET-C018 (response_len=37)
2026-05-29 13:15:42 | INFO | __main__ | Final trace: StateSnapshot(values={'messages': [HumanMessage(content='Я отправил документы на проверку, но статус не меняется 10 дней.', additional_kwargs={}, response_metadata={}, id='908b797c-197a-4dda-9e3a-c2b004eb5c15'), AIMessage(content='По этой теме я не поддерживаю диалог.', additional_kwargs={'functions_state_id': '019e733b-6fc1-7939-90a8-6561105b56c5'}, response_metadata={'token_usage': {'prompt_tokens': 195, 'completion_tokens': 14, 'total_tokens': 209, 'precached_prompt_tokens': 2}, 'model_name': 'GigaChat-2-Max:2.0.28.2', 'x_headers': {'x-request-id': '91182a06-14fc-4dbc-ad0b-a3219c7a65be', 'x-session-id': 'd9644cb0-51ed-404c-bbe9-4ccc51aeb9ac', 'x-client-id': None}, 'finish_reason': 'stop'}, name='SupportDialogAgent', id='91182a06-14fc-4dbc-ad0b-a3219c7a65be', tool_calls=[], invalid_tool_calls=[], usage_metadata={'input_tokens': 195, 'output_tokens': 14, 'total_tokens': 209, 'input_token_details': {'cache_read': 2}}), AIMessage(content='наконецrecipient', additional_kwargs={}, response_metadata={'token_usage': {'prompt_tokens': 279, 'completion_tokens': 4, 'total_tokens': 283, 'precached_prompt_tokens': 2}, 'model_name': 'GigaChat-2-Max:2.0.28.2', 'x_headers': {'x-request-id': '56fcd699-26c5-4529-9d68-6067ea652f05', 'x-session-id': 'f45858da-bac0-410e-9392-9588e0d7417d', 'x-client-id': None}, 'finish_reason': 'stop'}, name='SupportDialogAgent', id='56fcd699-26c5-4529-9d68-6067ea652f05', tool_calls=[], invalid_tool_calls=[], usage_metadata={'input_tokens': 279, 'output_tokens': 4, 'total_tokens': 283, 'input_token_details': {'cache_read': 2}})], 'ticket_id': 'TICKET-C018', 'user_text': 'Я отправил документы на проверку, но статус не меняется 10 дней.', 'category': 'other', 'is_complaint': False, 'urgency': 'medium', 'final_response': 'По этой теме я не поддерживаю диалог.', 'completeness': 0.0, 'politeness': 0.5, 'relevance': 0.0, 'quality_score': 0.0, 'evaluation_notes': 'Ответ совершенно неполный и нерелевантный. Нет никакой полезной информации.', 'quality_threshold': 0.75, 'priority_instruction': 'Пользователю необходимо решить вопрос максимально срочно!', 'model_retry_count': 1, 'max_model_retries': 1, 'escalated': False, 'escalation_reason': None, 'errors': [], 'events': [{'timestamp': '2026-05-29T10:15:32.487584+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-C018'}}, {'timestamp': '2026-05-29T10:15:33.355115+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'other'}}, {'timestamp': '2026-05-29T10:15:33.312687+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': False}}, {'timestamp': '2026-05-29T10:15:33.888545+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:33.890418+00:00', 'ticket_id': 'TICKET-C018', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': False, 'category': 'other', 'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:32.487584+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-C018'}}, {'timestamp': '2026-05-29T10:15:33.355115+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'other'}}, {'timestamp': '2026-05-29T10:15:33.312687+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': False}}, {'timestamp': '2026-05-29T10:15:33.888545+00:00', 'ticket_id': 'TICKET-C018', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:33.890418+00:00', 'ticket_id': 'TICKET-C018', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': False, 'category': 'other', 'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:33.894760+00:00', 'ticket_id': 'TICKET-C018', 'node': 'DialogAgent', 'event': 'priority_instruction_applied', 'payload': {'urgency': 'medium', 'priority_instruction': None}}, {'timestamp': '2026-05-29T10:15:37.672312+00:00', 'ticket_id': 'TICKET-C018', 'node': 'DialogAgent', 'event': 'quality_retry_requested', 'payload': {'quality_score': 0.0, 'threshold': 0.75, 'retry_count': 1, 'notes': 'Ответ не содержит полезной информации и не решает проблему пользователя.'}}, {'timestamp': '2026-05-29T10:15:42.132887+00:00', 'ticket_id': 'TICKET-C018', 'node': 'DialogAgent', 'event': 'quality_ok', 'payload': {'quality_score': 0.0, 'threshold': 0.75, 'retry_count': 1}}]}, next=(), config={'configurable': {'thread_id': 'TICKET-C018', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-9218-62c2-8005-00e270f52d2e'}}, metadata={'source': 'loop', 'step': 5, 'parents': {}}, created_at='2026-05-29T10:15:42.136989+00:00', parent_config={'configurable': {'thread_id': 'TICKET-C018', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-9213-6ba0-8004-887319935c73'}}, tasks=(), interrupts=())
2026-05-29 13:15:42 | INFO | support_agent.graph | ReceiveRequest node started for ticket=TICKET-C019
2026-05-29 13:15:42 | INFO | support_agent.graph | ClassifyCategory node started for ticket=TICKET-C019
2026-05-29 13:15:42 | INFO | support_agent.graph | ClassifyComplaint node started for ticket=TICKET-C019
2026-05-29 13:15:42 | INFO | support_agent.graph | ClassifyUrgency node started for ticket=TICKET-C019
2026-05-29 13:15:43 | INFO | support_agent.graph | ClassifyCategory node completed for ticket=TICKET-C019 with category=technical_question
2026-05-29 13:15:43 | INFO | support_agent.graph | ClassifyUrgency node completed for ticket=TICKET-C019 with urgency=high
2026-05-29 13:15:44 | INFO | support_agent.graph | ClassifyComplaint node completed for ticket=TICKET-C019 with is_complaint=True
2026-05-29 13:15:44 | INFO | support_agent.graph | GatherClassifications node started for ticket=TICKET-C019 (is_complaint=True, category=technical_question, urgency=high)
2026-05-29 13:15:44 | INFO | support_agent.graph | EscalateComplaint node started for ticket=TICKET-C019 (category=technical_question, urgency=high)
2026-05-29 13:15:44 | INFO | support_agent.graph | EscalateComplaint node completed for ticket=TICKET-C019
2026-05-29 13:15:44 | INFO | __main__ | Final trace: StateSnapshot(values={'messages': [HumanMessage(content='Ваше приложение вылетает сразу после запуска, это неприемлемо.', additional_kwargs={}, response_metadata={}, id='b67008b6-5f49-4a2e-87f3-c633fad9cb0a')], 'ticket_id': 'TICKET-C019', 'user_text': 'Ваше приложение вылетает сразу после запуска, это неприемлемо.', 'category': 'technical_question', 'is_complaint': True, 'urgency': 'high', 'final_response': 'Ваше обращение передано оператору. Специалист свяжется с вами для детального рассмотрения ситуации.', 'quality_threshold': 0.75, 'model_retry_count': 0, 'max_model_retries': 1, 'escalated': True, 'escalation_reason': '{"reason": "complaint_detected", "user_query": "Ваше приложение вылетает сразу после запуска, это неприемлемо.", "category": "technical_question", "urgency": "high"}', 'errors': [], 'events': [{'timestamp': '2026-05-29T10:15:42.141001+00:00', 'ticket_id': 'TICKET-C019', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-C019'}}, {'timestamp': '2026-05-29T10:15:43.437784+00:00', 'ticket_id': 'TICKET-C019', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'technical_question'}}, {'timestamp': '2026-05-29T10:15:44.232183+00:00', 'ticket_id': 'TICKET-C019', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': True}}, {'timestamp': '2026-05-29T10:15:43.643647+00:00', 'ticket_id': 'TICKET-C019', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'high'}}, {'timestamp': '2026-05-29T10:15:44.233546+00:00', 'ticket_id': 'TICKET-C019', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': True, 'category': 'technical_question', 'urgency': 'high'}}, {'timestamp': '2026-05-29T10:15:44.234877+00:00', 'ticket_id': 'TICKET-C019', 'node': 'EscalateComplaint', 'event': 'escalated', 'payload': {'reason': '{"reason": "complaint_detected", "user_query": "Ваше приложение вылетает сразу после запуска, это неприемлемо.", "category": "technical_question", "urgency": "high"}'}}]}, next=(), config={'configurable': {'thread_id': 'TICKET-C019', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-a61b-604e-8004-9a66e93aa5cf'}}, metadata={'source': 'loop', 'step': 4, 'parents': {}}, created_at='2026-05-29T10:15:44.235310+00:00', parent_config={'configurable': {'thread_id': 'TICKET-C019', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-a618-6682-8003-6ef918c4a851'}}, tasks=(), interrupts=())
2026-05-29 13:15:44 | INFO | support_agent.graph | ReceiveRequest node started for ticket=TICKET-C020
2026-05-29 13:15:44 | INFO | support_agent.graph | ClassifyCategory node started for ticket=TICKET-C020
2026-05-29 13:15:44 | INFO | support_agent.graph | ClassifyComplaint node started for ticket=TICKET-C020
2026-05-29 13:15:44 | INFO | support_agent.graph | ClassifyUrgency node started for ticket=TICKET-C020
2026-05-29 13:15:44 | INFO | support_agent.graph | ClassifyComplaint node completed for ticket=TICKET-C020 with is_complaint=True
2026-05-29 13:15:45 | INFO | support_agent.graph | ClassifyCategory node completed for ticket=TICKET-C020 with category=other
2026-05-29 13:15:46 | INFO | support_agent.graph | ClassifyUrgency node completed for ticket=TICKET-C020 with urgency=medium
2026-05-29 13:15:46 | INFO | support_agent.graph | GatherClassifications node started for ticket=TICKET-C020 (is_complaint=True, category=other, urgency=medium)
2026-05-29 13:15:46 | INFO | support_agent.graph | EscalateComplaint node started for ticket=TICKET-C020 (category=other, urgency=medium)
2026-05-29 13:15:46 | INFO | support_agent.graph | EscalateComplaint node completed for ticket=TICKET-C020
2026-05-29 13:15:46 | INFO | __main__ | Final trace: StateSnapshot(values={'messages': [HumanMessage(content='Мне обещали перезвонить, но никто так и не связался.', additional_kwargs={}, response_metadata={}, id='bc5add52-b686-45a9-ab5f-577f24faf52e')], 'ticket_id': 'TICKET-C020', 'user_text': 'Мне обещали перезвонить, но никто так и не связался.', 'category': 'other', 'is_complaint': True, 'urgency': 'medium', 'final_response': 'Ваше обращение передано оператору. Специалист свяжется с вами для детального рассмотрения ситуации.', 'quality_threshold': 0.75, 'model_retry_count': 0, 'max_model_retries': 1, 'escalated': True, 'escalation_reason': '{"reason": "complaint_detected", "user_query": "Мне обещали перезвонить, но никто так и не связался.", "category": "other", "urgency": "medium"}', 'errors': [], 'events': [{'timestamp': '2026-05-29T10:15:44.238517+00:00', 'ticket_id': 'TICKET-C020', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-C020'}}, {'timestamp': '2026-05-29T10:15:45.070293+00:00', 'ticket_id': 'TICKET-C020', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'other'}}, {'timestamp': '2026-05-29T10:15:44.944980+00:00', 'ticket_id': 'TICKET-C020', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': True}}, {'timestamp': '2026-05-29T10:15:46.066942+00:00', 'ticket_id': 'TICKET-C020', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:46.068824+00:00', 'ticket_id': 'TICKET-C020', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': True, 'category': 'other', 'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:46.070482+00:00', 'ticket_id': 'TICKET-C020', 'node': 'EscalateComplaint', 'event': 'escalated', 'payload': {'reason': '{"reason": "complaint_detected", "user_query": "Мне обещали перезвонить, но никто так и не связался.", "category": "other", "urgency": "medium"}'}}]}, next=(), config={'configurable': {'thread_id': 'TICKET-C020', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-b79c-67f0-8004-ce42884528c4'}}, metadata={'source': 'loop', 'step': 4, 'parents': {}}, created_at='2026-05-29T10:15:46.070924+00:00', parent_config={'configurable': {'thread_id': 'TICKET-C020', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-b799-67b2-8003-8c11fed46cef'}}, tasks=(), interrupts=())
2026-05-29 13:15:46 | INFO | support_agent.graph | ReceiveRequest node started for ticket=TICKET-C021
2026-05-29 13:15:46 | INFO | support_agent.graph | ClassifyCategory node started for ticket=TICKET-C021
2026-05-29 13:15:46 | INFO | support_agent.graph | ClassifyUrgency node started for ticket=TICKET-C021
2026-05-29 13:15:46 | INFO | support_agent.graph | ClassifyComplaint node started for ticket=TICKET-C021
2026-05-29 13:15:46 | INFO | support_agent.graph | ClassifyComplaint node completed for ticket=TICKET-C021 with is_complaint=True
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyCategory node completed for ticket=TICKET-C021 with category=billing_question
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyUrgency node completed for ticket=TICKET-C021 with urgency=high
2026-05-29 13:15:47 | INFO | support_agent.graph | GatherClassifications node started for ticket=TICKET-C021 (is_complaint=True, category=billing_question, urgency=high)
2026-05-29 13:15:47 | INFO | support_agent.graph | EscalateComplaint node started for ticket=TICKET-C021 (category=billing_question, urgency=high)
2026-05-29 13:15:47 | INFO | support_agent.graph | EscalateComplaint node completed for ticket=TICKET-C021
2026-05-29 13:15:47 | INFO | __main__ | Final trace: StateSnapshot(values={'messages': [HumanMessage(content='Платеж прошел, а услуга не активировалась. Почему я должен ждать?', additional_kwargs={}, response_metadata={}, id='c5ead507-bc8e-494c-9da2-94047b7c189b')], 'ticket_id': 'TICKET-C021', 'user_text': 'Платеж прошел, а услуга не активировалась. Почему я должен ждать?', 'category': 'billing_question', 'is_complaint': True, 'urgency': 'high', 'final_response': 'Ваше обращение передано оператору. Специалист свяжется с вами для детального рассмотрения ситуации.', 'quality_threshold': 0.75, 'model_retry_count': 0, 'max_model_retries': 1, 'escalated': True, 'escalation_reason': '{"reason": "complaint_detected", "user_query": "Платеж прошел, а услуга не активировалась. Почему я должен ждать?", "category": "billing_question", "urgency": "high"}', 'errors': [], 'events': [{'timestamp': '2026-05-29T10:15:46.075723+00:00', 'ticket_id': 'TICKET-C021', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-C021'}}, {'timestamp': '2026-05-29T10:15:47.035890+00:00', 'ticket_id': 'TICKET-C021', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'billing_question'}}, {'timestamp': '2026-05-29T10:15:46.825505+00:00', 'ticket_id': 'TICKET-C021', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': True}}, {'timestamp': '2026-05-29T10:15:47.052743+00:00', 'ticket_id': 'TICKET-C021', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'high'}}, {'timestamp': '2026-05-29T10:15:47.053704+00:00', 'ticket_id': 'TICKET-C021', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': True, 'category': 'billing_question', 'urgency': 'high'}}, {'timestamp': '2026-05-29T10:15:47.054628+00:00', 'ticket_id': 'TICKET-C021', 'node': 'EscalateComplaint', 'event': 'escalated', 'payload': {'reason': '{"reason": "complaint_detected", "user_query": "Платеж прошел, а услуга не активировалась. Почему я должен ждать?", "category": "billing_question", "urgency": "high"}'}}]}, next=(), config={'configurable': {'thread_id': 'TICKET-C021', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-c0fe-6b90-8004-dde59ec7635a'}}, metadata={'source': 'loop', 'step': 4, 'parents': {}}, created_at='2026-05-29T10:15:47.054880+00:00', parent_config={'configurable': {'thread_id': 'TICKET-C021', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-c0fd-611e-8003-53724fd578cf'}}, tasks=(), interrupts=())
2026-05-29 13:15:47 | INFO | support_agent.graph | ReceiveRequest node started for ticket=TICKET-C022
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyCategory node started for ticket=TICKET-C022
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyComplaint node started for ticket=TICKET-C022
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyUrgency node started for ticket=TICKET-C022
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyComplaint node completed for ticket=TICKET-C022 with is_complaint=True
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyUrgency node completed for ticket=TICKET-C022 with urgency=medium
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyCategory node completed for ticket=TICKET-C022 with category=billing_question
2026-05-29 13:15:47 | INFO | support_agent.graph | GatherClassifications node started for ticket=TICKET-C022 (is_complaint=True, category=billing_question, urgency=medium)
2026-05-29 13:15:47 | INFO | support_agent.graph | EscalateComplaint node started for ticket=TICKET-C022 (category=billing_question, urgency=medium)
2026-05-29 13:15:47 | INFO | support_agent.graph | EscalateComplaint node completed for ticket=TICKET-C022
2026-05-29 13:15:47 | INFO | __main__ | Final trace: StateSnapshot(values={'messages': [HumanMessage(content='После смены тарифа условия стали хуже, хотя обещали обратное.', additional_kwargs={}, response_metadata={}, id='24f6bf04-a278-4d47-8772-495fe442eb3c')], 'ticket_id': 'TICKET-C022', 'user_text': 'После смены тарифа условия стали хуже, хотя обещали обратное.', 'category': 'billing_question', 'is_complaint': True, 'urgency': 'medium', 'final_response': 'Ваше обращение передано оператору. Специалист свяжется с вами для детального рассмотрения ситуации.', 'quality_threshold': 0.75, 'model_retry_count': 0, 'max_model_retries': 1, 'escalated': True, 'escalation_reason': '{"reason": "complaint_detected", "user_query": "После смены тарифа условия стали хуже, хотя обещали обратное.", "category": "billing_question", "urgency": "medium"}', 'errors': [], 'events': [{'timestamp': '2026-05-29T10:15:47.057332+00:00', 'ticket_id': 'TICKET-C022', 'node': 'ReceiveRequest', 'event': 'request_received', 'payload': {'ticket_id': 'TICKET-C022'}}, {'timestamp': '2026-05-29T10:15:47.851946+00:00', 'ticket_id': 'TICKET-C022', 'node': 'ClassifyCategory', 'event': 'classification_done', 'payload': {'category': 'billing_question'}}, {'timestamp': '2026-05-29T10:15:47.754629+00:00', 'ticket_id': 'TICKET-C022', 'node': 'ClassifyComplaint', 'event': 'classification_done', 'payload': {'is_complaint': True}}, {'timestamp': '2026-05-29T10:15:47.769911+00:00', 'ticket_id': 'TICKET-C022', 'node': 'ClassifyUrgency', 'event': 'classification_done', 'payload': {'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:47.853841+00:00', 'ticket_id': 'TICKET-C022', 'node': 'GatherClassifications', 'event': 'gather_completed', 'payload': {'is_complaint': True, 'category': 'billing_question', 'urgency': 'medium'}}, {'timestamp': '2026-05-29T10:15:47.855365+00:00', 'ticket_id': 'TICKET-C022', 'node': 'EscalateComplaint', 'event': 'escalated', 'payload': {'reason': '{"reason": "complaint_detected", "user_query": "После смены тарифа условия стали хуже, хотя обещали обратное.", "category": "billing_question", "urgency": "medium"}'}}]}, next=(), config={'configurable': {'thread_id': 'TICKET-C022', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-c8a2-63ec-8004-ed51df79c223'}}, metadata={'source': 'loop', 'step': 4, 'parents': {}}, created_at='2026-05-29T10:15:47.855856+00:00', parent_config={'configurable': {'thread_id': 'TICKET-C022', 'checkpoint_ns': '', 'checkpoint_id': '1f15b475-c89f-6412-8003-f582aef2678c'}}, tasks=(), interrupts=())
2026-05-29 13:15:47 | INFO | support_agent.graph | ReceiveRequest node started for ticket=TICKET-C023
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyCategory node started for ticket=TICKET-C023
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyComplaint node started for ticket=TICKET-C023
2026-05-29 13:15:47 | INFO | support_agent.graph | ClassifyUrgency node started for ticket=TICKET-C023
2026-05-29 13:15:48 | INFO | support_agent.graph | ClassifyComplaint node completed for ticket=TICKET-C023 with is_complaint=True
2026-05-29 13:15:48 | INFO | support_agent.graph | ClassifyCategory node completed for ticket=TICKET-C023 with category=other
2026-05-29 13:15:48 | INFO | support_agent.graph | ClassifyUrgency node completed for ticket=TICKET-C023 with urgency=high
2026-05-29 13:15:48 | INFO | support_agent.graph | GatherClassifications node started for ticket=TICKET-C023 (is_complaint=True, category=other, urgency=high)
